batch_size,elapsed,end_time,max_output_tokens,repeat,seed,start_time,path_run,peak_power[W],mean_power[W]
675,35.005089,2025-09-18 18:03:42.773765,512,2,99843,2025-09-18 18:03:07.768676,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000119.parquet,2893.455546892666,2734.376310741972
900,52.871932,2025-09-18 18:04:37.646068,512,0,100414,2025-09-18 18:03:44.774136,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000120.parquet,3060.4788770894843,2714.1657200467907
900,49.22179,2025-09-18 18:05:28.868262,512,1,100414,2025-09-18 18:04:39.646472,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000121.parquet,3053.1400737770555,2673.4123707978583
900,50.118249,2025-09-18 18:06:20.986913,512,2,100414,2025-09-18 18:05:30.868664,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000122.parquet,3066.312941869396,2664.0860678939957
350,36.920442,2025-09-18 18:06:59.907744,1024,0,101462,2025-09-18 18:06:22.987302,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000123.parquet,3048.6213545074356,2776.040799866528
350,33.827445,2025-09-18 18:07:35.735622,1024,1,101462,2025-09-18 18:07:01.908177,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000124.parquet,2900.4071941425964,2773.2436737453913
350,34.177756,2025-09-18 18:08:11.913718,1024,2,101462,2025-09-18 18:07:37.735962,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000125.parquet,2890.136433185607,2781.627254008249
125,13.355878,2025-09-18 18:08:27.269853,512,0,103952,2025-09-18 18:08:13.913975,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000126.parquet,3068.7174217949373,2532.8369515603827
125,12.509781,2025-09-18 18:08:41.779997,512,1,103952,2025-09-18 18:08:29.270216,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000127.parquet,2609.2880434474764,2410.1679069060515
125,12.322825,2025-09-18 18:08:56.103127,512,2,103952,2025-09-18 18:08:43.780302,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000128.parquet,2619.497543935139,2472.759957621846
50,10.875559,2025-09-18 18:09:08.978906,512,0,105595,2025-09-18 18:08:58.103347,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000129.parquet,2570.083389076805,2149.0352188291513
50,10.519726,2025-09-18 18:09:21.498883,512,1,105595,2025-09-18 18:09:10.979157,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000130.parquet,2226.7751432913465,2097.3060896325005
50,10.522223,2025-09-18 18:09:34.021347,512,2,105595,2025-09-18 18:09:23.499124,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000131.parquet,2222.8720285379736,2100.6065328054256
75,11.67378,2025-09-18 18:09:47.695393,512,0,108445,2025-09-18 18:09:36.021613,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000132.parquet,2694.605166219215,2260.1012268466516
75,11.203335,2025-09-18 18:10:00.898990,512,1,108445,2025-09-18 18:09:49.695655,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000133.parquet,2321.980582699931,2225.890270587592
75,11.239004,2025-09-18 18:10:14.138288,512,2,108445,2025-09-18 18:10:02.899284,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000134.parquet,2338.9488290865647,2233.489757804456
250,30.462636,2025-09-18 18:10:46.601212,1024,0,112122,2025-09-18 18:10:16.138576,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000135.parquet,3078.137587993824,2704.34203493492
250,28.597403,2025-09-18 18:11:17.198877,1024,1,112122,2025-09-18 18:10:48.601474,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000136.parquet,2857.5927563096666,2667.895913037761
250,29.150018,2025-09-18 18:11:48.349197,1024,2,112122,2025-09-18 18:11:19.199179,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000137.parquet,2868.2530676182723,2673.3017902280985
400,40.274433,2025-09-18 18:12:30.623910,1024,0,118256,2025-09-18 18:11:50.349477,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000138.parquet,3054.1685694688326,2822.0215451257345
400,37.281276,2025-09-18 18:13:09.905513,1024,1,118256,2025-09-18 18:12:32.624237,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000139.parquet,2908.3971107533644,2771.2679883516666
400,37.287019,2025-09-18 18:13:49.192837,1024,2,118256,2025-09-18 18:13:11.905818,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000140.parquet,2907.9780039348607,2795.750360034245
875,52.230203,2025-09-18 18:14:43.423425,512,0,121923,2025-09-18 18:13:51.193222,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000141.parquet,3045.0591619085835,2710.6276116338217
875,46.535211,2025-09-18 18:15:31.959004,512,1,121923,2025-09-18 18:14:45.423793,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000142.parquet,3048.3400206611786,2713.889026659554
875,47.614253,2025-09-18 18:16:21.573573,512,2,121923,2025-09-18 18:15:33.959320,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000143.parquet,3054.4103214742113,2670.394289888247
800,47.021302,2025-09-18 18:17:10.595226,512,0,123166,2025-09-18 18:16:23.573924,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000144.parquet,3057.2069497100833,2726.156825354909
800,43.64106,2025-09-18 18:17:56.236752,512,1,123166,2025-09-18 18:17:12.595692,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000145.parquet,3061.006853515192,2680.4586218194936
800,44.092625,2025-09-18 18:18:42.329723,512,2,123166,2025-09-18 18:17:58.237098,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000146.parquet,3047.181792588771,2672.981298070208
550,31.726821,2025-09-18 18:19:16.056961,512,0,124427,2025-09-18 18:18:44.330140,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000147.parquet,3048.20987085699,2814.8654046254114
550,28.199331,2025-09-18 18:19:46.256642,512,1,124427,2025-09-18 18:19:18.057311,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000148.parquet,2912.176452626573,2778.7388059362443
550,27.802803,2025-09-18 18:20:16.059842,512,2,124427,2025-09-18 18:19:48.257039,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000149.parquet,2898.845652732689,2764.5942926324656
1000,87.030778,2025-09-18 18:21:45.090875,1024,0,124945,2025-09-18 18:20:18.060097,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000150.parquet,3058.284531536983,2765.3365614348145
1000,86.279251,2025-09-18 18:23:13.370479,1024,1,124945,2025-09-18 18:21:47.091228,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000151.parquet,3049.206288655927,2755.4669562275235
1000,87.083388,2025-09-18 18:24:42.454325,1024,2,124945,2025-09-18 18:23:15.370937,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000152.parquet,3058.9921114259832,2752.8469192648704
950,55.742904,2025-09-18 18:25:40.197633,512,0,128627,2025-09-18 18:24:44.454729,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000153.parquet,3065.984861914587,2720.110769423432
950,51.58884,2025-09-18 18:26:33.786877,512,1,128627,2025-09-18 18:25:42.198037,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000154.parquet,3051.2766779579124,2704.019958445165
950,52.163147,2025-09-18 18:27:27.950422,512,2,128627,2025-09-18 18:26:35.787275,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000155.parquet,3073.4254126388246,2692.4889975124092
825,74.101603,2025-09-18 18:28:44.052522,1024,0,130084,2025-09-18 18:27:29.950919,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000156.parquet,3056.16982298579,2784.063599187044
825,73.947153,2025-09-18 18:30:00.000055,1024,1,130084,2025-09-18 18:28:46.052902,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000157.parquet,3065.0921756328926,2739.4621014696704
825,72.774289,2025-09-18 18:31:14.774766,1024,2,130084,2025-09-18 18:30:02.000477,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000158.parquet,3050.133676432839,2768.409957080681
375,39.302286,2025-09-18 18:31:56.077543,1024,0,132530,2025-09-18 18:31:16.775257,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000159.parquet,3052.730180184926,2789.2304272289175
375,35.109682,2025-09-18 18:32:33.187594,1024,1,132530,2025-09-18 18:31:58.077912,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000160.parquet,2902.430799264229,2773.2900351840785
375,36.367381,2025-09-18 18:33:11.555337,1024,2,132530,2025-09-18 18:32:35.187956,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000161.parquet,2914.0594712898705,2771.4085962021354
200,27.874526,2025-09-18 18:33:41.430243,1024,0,137374,2025-09-18 18:33:13.555717,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000162.parquet,3059.791747994059,2625.2111060936304
200,26.217039,2025-09-18 18:34:09.647682,1024,1,137374,2025-09-18 18:33:43.430643,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000163.parquet,2818.9809593544946,2559.2696300812877
200,26.371079,2025-09-18 18:34:38.019098,1024,2,137374,2025-09-18 18:34:11.648019,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000164.parquet,2802.4245336403537,2564.696830039946
775,46.212995,2025-09-18 18:35:26.232437,512,0,138985,2025-09-18 18:34:40.019442,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000165.parquet,3072.134177370354,2693.3666285449353
775,41.189089,2025-09-18 18:36:09.421864,512,1,138985,2025-09-18 18:35:28.232775,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000166.parquet,3038.961894975207,2667.926155300048
775,41.58623,2025-09-18 18:36:53.008594,512,2,138985,2025-09-18 18:36:11.422364,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000167.parquet,3052.681974656526,2653.8368577258657
75,11.6356,2025-09-18 18:37:06.644598,512,0,140296,2025-09-18 18:36:55.008998,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000168.parquet,2716.2920129482527,2261.664149531788
75,11.280581,2025-09-18 18:37:19.925631,512,1,140296,2025-09-18 18:37:08.645050,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000169.parquet,2362.2620780026728,2241.3095426428604
75,11.202979,2025-09-18 18:37:33.128852,512,2,140296,2025-09-18 18:37:21.925873,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000170.parquet,2343.6828464092314,2233.226659590619
400,44.722321,2025-09-18 18:38:19.851377,1024,0,145727,2025-09-18 18:37:35.129056,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000171.parquet,3062.393644192579,2500.989293349839
400,37.419415,2025-09-18 18:38:59.271086,1024,1,145727,2025-09-18 18:38:21.851671,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000172.parquet,2868.5318919468673,2735.598567781563
400,36.466295,2025-09-18 18:39:37.737766,1024,2,145727,2025-09-18 18:39:01.271471,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000173.parquet,2889.343334637396,2754.0969107491183
425,24.300869,2025-09-18 18:40:04.038974,512,0,147500,2025-09-18 18:39:39.738105,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000174.parquet,3048.3828792371737,2823.2559979395583
425,22.247038,2025-09-18 18:40:28.286459,512,1,147500,2025-09-18 18:40:06.039421,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000175.parquet,2906.8102925184817,2755.536071650015
425,21.738021,2025-09-18 18:40:52.024906,512,2,147500,2025-09-18 18:40:30.286885,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000176.parquet,2914.8494536243375,2792.738439038926
675,61.608535,2025-09-18 18:41:55.633750,1024,0,147909,2025-09-18 18:40:54.025215,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000177.parquet,3058.5024113933555,2787.6327172514066
675,58.702997,2025-09-18 18:42:56.337108,1024,1,147909,2025-09-18 18:41:57.634111,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000178.parquet,3040.1347608751416,2795.6332003540706
675,58.771568,2025-09-18 18:43:57.109043,1024,2,147909,2025-09-18 18:42:58.337475,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000179.parquet,3048.918529277424,2802.5356321597023
900,53.261469,2025-09-18 18:44:52.370706,512,0,148562,2025-09-18 18:43:59.109237,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000180.parquet,3061.183663331255,2709.207737033616
900,49.145687,2025-09-18 18:45:43.516838,512,1,148562,2025-09-18 18:44:54.371151,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000181.parquet,3039.673604399737,2689.088961860681
900,49.076248,2025-09-18 18:46:34.593577,512,2,148562,2025-09-18 18:45:45.517329,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000182.parquet,3074.6090705390807,2691.866981106931
125,24.561355,2025-09-18 18:47:01.155404,1024,0,150020,2025-09-18 18:46:36.594049,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000183.parquet,3012.5231385563343,2414.818360005991
125,24.034067,2025-09-18 18:47:27.189915,1024,1,150020,2025-09-18 18:47:03.155848,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000184.parquet,2613.1591895720453,2416.651673063876
125,23.645339,2025-09-18 18:47:52.835580,1024,2,150020,2025-09-18 18:47:29.190241,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000185.parquet,2615.7182084013584,2377.592952915644
925,53.929156,2025-09-18 18:48:48.765011,512,0,157045,2025-09-18 18:47:54.835855,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000186.parquet,3052.4924120002424,2702.967484344162
925,50.40152,2025-09-18 18:49:41.166871,512,1,157045,2025-09-18 18:48:50.765351,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000187.parquet,3067.3837196091495,2676.231195835988
925,49.542779,2025-09-18 18:50:32.710072,512,2,157045,2025-09-18 18:49:43.167293,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000188.parquet,3059.5304927706447,2685.569127282921
425,41.551142,2025-09-18 18:51:16.261630,1024,0,163346,2025-09-18 18:50:34.710488,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000189.parquet,3062.5536789774264,2809.3351119338236
425,38.626717,2025-09-18 18:51:56.888837,1024,1,163346,2025-09-18 18:51:18.262120,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000190.parquet,2929.688472720104,2791.5238959701965
425,38.188653,2025-09-18 18:52:37.077845,1024,2,163346,2025-09-18 18:51:58.889192,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000191.parquet,2920.3931216550627,2802.3722633324287
250,31.003516,2025-09-18 18:53:10.081744,1024,0,166146,2025-09-18 18:52:39.078228,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_offline_llama3_70b/results/000192.parquet,3061.629028628629,2692.201250350543
